molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3237446,CDK6,11.0,nM,O=c1[nH]ccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,7.958607314841775,430.22295745200006,7,3,2.9361000000000006,True
CHEMBL3673523,CDK9,11.0,nM,OCC(O)CN1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,7.958607314841775,477.2176179760001,7,3,3.2706000000000017,True
CHEMBL3673547,CDK9,11.0,nM,CNC(=O)C1CC=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,7.958607314841775,438.21680945200006,5,3,4.561500000000003,True
CHEMBL3698669,CDK4,11.0,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCCCC3)c2cn1,7.958607314841775,442.25934296,7,2,4.423000000000004,True
CHEMBL3648089,CDK2,11.0,nM,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.958607314841775,499.0888874120001,8,3,4.167200000000003,True
CHEMBL3702170,CDK4,11.0,nM,c1cc2c3cnc(Nc4ccc(OC5CCNCC5)nn4)nc3n(C3CCCC3)c2cn1,7.958607314841775,430.22295745200006,8,2,3.759000000000002,True
CHEMBL6021151,CDK1,11.0,nM,CN1N=CC2(CCCCC2)n2c1cc1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc12,7.958607314841775,425.163393976,7,2,2.9173,True
CHEMBL364935,CDK1,11.0,nM,FC(F)(F)c1cnc(Nc2ccc(Br)cc2)nc1Nc1ccc2[nH]cnc2c1,7.958607314841775,448.02589114400007,5,3,5.621400000000002,True
CHEMBL5761239,CDK6,11.1,nM,CS(=O)(=O)c1cc2cnc(Nc3ccc(C4=CCNCC4)cn3)nc2n1C1CCCC1,7.954677021213342,438.18379507200007,7,2,3.465200000000002,True
CHEMBL3698732,CDK6,11.1,nM,OC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,7.954677021213342,430.22295745200006,8,2,3.5893000000000024,True
CHEMBL4210707,CDK6,11.2,nM,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(CCF)CC6)cn5)ncc4F)cc3n21,7.950781977329818,536.2623776520002,7,1,4.678500000000004,True
CHEMBL3698721,CDK6,11.2,nM,c1cc2c3cnc(Nc4ccc(N[C@@H]5CCNC5)nn4)nc3n(C3CCCC3)c2cn1,7.950781977329818,415.2232918000001,8,3,3.402000000000002,True
CHEMBL5813772,CDK9,11.4,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C)C5)ncc3F)cc2n1C(C)C,7.943095148663527,449.2139502400001,6,1,4.787320000000003,True
CHEMBL3698640,CDK6,11.5,nM,C[C@@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCN1,7.939302159646388,429.2389418640001,8,2,3.4263000000000003,True
CHEMBL4777844,CDK2,11.5,nM,CN(C)C/C=C/C(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,7.939302159646388,491.202481916,8,1,4.015800000000003,True
CHEMBL5561839,CDK6,11.5,nM,CC(C)n1nnc2ccc(-c3ccnc(Nc4cc(C(=O)N5CCCC5)ccn4)c3)cc21,7.939302159646388,427.21205842000006,6,1,4.448800000000004,True
CHEMBL3691610,CDK4,11.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCC5CCC(C4)N5)cn3)nc2n1C1CCCC1,7.939302159646388,502.2804723280001,7,2,3.353300000000001,True
CHEMBL5416114,CDK2,11.58,nM,Cl.N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CC6)n5)cc24)CCCCC3)C1,7.936291440608582,478.22478729200003,6,2,4.268400000000003,True
CHEMBL3702033,CDK4,12.0,nM,CC1CN(c2ccc(Nc3ncc4c5cc[nH]c(=O)c5n(C5CCCC5)c4n3)nn2)CC(C)N1,7.920818753952375,459.2495065480001,8,3,3.1081000000000003,True
CHEMBL6012819,CDK4,12.0,nM,CC1CN(C(C)C)c2cc(-c3nc(Nc4ccc(N5CCNCC5)c(F)c4)ncc3F)cc(F)c2O1,7.920818753952375,498.23549420800003,7,2,4.709800000000004,True
CHEMBL309573,CDK2,12.0,nM,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,7.920818753952375,424.1317595000001,7,2,2.4596,True
CHEMBL456963,CDK2,12.0,nM,O=C(NC1CCCCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,7.920818753952375,348.139782256,3,3,3.002700000000001,True
CHEMBL3691548,CDK4,12.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCC5(CC4)CNC5)cn3)nc2n1C1CCCCCC1,7.920818753952375,530.3117724560001,7,2,3.992600000000002,True
CHEMBL402157,CDK1,12.0,nM,O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.920818753952375,404.07098908399996,4,2,2.937400000000001,True
CHEMBL3698738,CDK4,12.0,nM,N[C@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,7.920818753952375,415.2232918000001,8,2,3.1656000000000013,True
CHEMBL3668375,CDK9,12.0,nM,CN1CCC(c2cc3c(-c4cccc(NCc5c(F)cccc5F)n4)ccnc3[nH]2)CC1,7.920818753952375,433.2078022400001,4,2,5.324400000000004,True
CHEMBL6151897,CDK6,12.0,nM,CCOC(=O)C1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OC4(CCN(C(C)=O)CC4)CC5=O)n3)nc2)CC1,7.920818753952375,602.2652964399998,10,1,4.547100000000004,True
CHEMBL3691642,CDK4,12.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@]5(CCCNCC5)OC4=O)cn3)nc2n1C1CCCC1,7.920818753952375,518.2753869480001,8,2,3.8557000000000023,True
CHEMBL3691646,CDK4,12.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@]5(CCCNC5)OC4=O)cn3)nc2n1C1CCCC1,7.920818753952375,504.25973688400006,8,2,3.465600000000002,True
CHEMBL5994018,CDK9,12.0,nM,Fc1cccc(Cn2cnc3ccc(-c4cc(NCCC5CCNCC5)ncc4Cl)cc32)c1,7.920818753952375,463.1939017640001,4,2,5.740700000000005,True
CHEMBL3702217,CDK4,12.0,nM,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)nn3)nc21,7.920818753952375,417.23894186400014,8,2,3.2822000000000013,True
CHEMBL3298310,CDK2,12.0,nM,CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(Cl)c(Cl)c1,7.920818753952375,437.13853040000004,5,3,3.7951000000000024,True
CHEMBL3691656,CDK4,12.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5(CCNCC5)OC4=O)cn3)nc2n1C1CCCC1,7.920818753952375,504.25973688400006,8,2,3.465600000000002,True
CHEMBL5992870,CDK1,12.0,nM,CN1CCN(C(=O)c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CC(=O)N5)cc2)CC1,7.920818753952375,473.25392323200003,6,2,3.5641000000000016,True
CHEMBL3668418,CDK9,12.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNC3)cc12,7.920818753952375,297.127740352,3,2,3.064400000000001,True
CHEMBL311992,CDK2,12.0,nM,NCCOc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.920818753952375,311.10700490799996,3,3,2.8772,True
CHEMBL3702209,CDK6,12.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nc2)CC1,7.920818753952375,455.2797440560001,6,1,5.368600000000005,True
CHEMBL3663764,CDK9,12.0,nM,COc1cc(F)c(F)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,7.920818753952375,343.149618668,3,2,3.9837000000000016,True
CHEMBL409892,CDK1,12.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4ncccc4c32)cc1,7.920818753952375,367.07391027600005,6,3,1.6504999999999999,True
CHEMBL215803,CDK6,12.0,nM,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,7.920818753952375,403.164439532,7,2,2.912900000000001,True
CHEMBL2158843,CDK1,12.0,nM,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(NCCCO)c3)n2)c1,7.920818753952375,400.13175950000004,8,4,1.7238999999999995,True
CHEMBL409731,CDK1,12.0,nM,COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.920818753952375,373.07324158,6,3,1.5256999999999996,True
CHEMBL3702248,CDK6,12.0,nM,CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCC5)c4n3)nn2)CCN1,7.920818753952375,429.23894186400014,8,2,3.4263000000000003,True
CHEMBL432491,CDK2,12.0,nM,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,7.920818753952375,359.057591516,5,3,0.8676999999999999,True
CHEMBL1964259,CDK1,12.0,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCCOCCO)cc1,7.920818753952375,460.0875117399999,8,4,1.9886000000000004,True
CHEMBL5902314,CDK4,12.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc5c(c4)C(=O)NCC5)ncc3F)cc21,7.920818753952375,451.18198141600004,6,2,4.058500000000002,True
CHEMBL3642036,CDK6,12.0,nM,OC[C@@H](O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,7.920818753952375,503.27572129600014,10,4,2.5397999999999996,True
CHEMBL359554,CDK4,12.0,nM,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,7.920818753952375,288.112344384,5,1,2.929900000000001,True
CHEMBL3644024,CDK1,12.0,nM,CC(C)S(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)[C@@H](C)O)n2)cc1,7.920818753952375,433.128311844,7,2,3.569200000000002,True
CHEMBL513354,CDK4,12.0,nM,CCN(CC)Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,7.920818753952375,373.2014937360001,6,1,3.771700000000002,True
CHEMBL3648085,CDK2,12.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.920818753952375,485.073237348,8,3,3.7771000000000026,True
CHEMBL4802161,CDK4,12.0,nM,CC(=O)c1c(C)c2cnc(Nc3ccc(C4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,7.920818753952375,446.24302420000004,7,2,4.023220000000003,True
CHEMBL3644027,CDK2,12.0,nM,COC[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,7.920818753952375,405.097011716,7,1,3.0562000000000014,True
CHEMBL5867014,CDK4,12.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C(=O)N(C)C)CC5)cn4)ncc3F)cc21,7.920818753952375,538.2616287040001,8,1,3.971200000000003,True
CHEMBL3644021,CDK2,12.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C(F)F)cc2)ncc1C(F)(F)F,7.920818753952375,441.078168092,7,2,3.3834000000000017,True
CHEMBL272028,CDK2,12.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,7.920818753952375,453.1219230880001,7,5,0.7979000000000005,True
CHEMBL3698710,CDK4,12.0,nM,CC1CN(c2cnc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)cn2)CC(C)N1,7.920818753952375,443.2545919280001,8,2,3.8148000000000026,True
CHEMBL3698687,CDK4,12.0,nM,COc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,7.920818753952375,444.23860751600006,8,2,3.6514000000000024,True
CHEMBL3702135,CDK6,12.0,nM,c1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)cc32)cc1,7.920818753952375,421.2014937360001,6,2,4.121900000000003,True
CHEMBL3642029,CDK6,12.0,nM,OC1CN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nc3)CC2)C1,7.920818753952375,484.26990764400006,8,2,3.8785000000000025,True
CHEMBL3673517,CDK9,12.0,nM,Fc1cccc(COc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,7.920818753952375,403.18083854400004,5,2,4.205000000000002,True
CHEMBL3642005,CDK4,12.0,nM,O[C@@H]1CCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,7.920818753952375,499.28080667600017,9,2,3.6636000000000024,True
CHEMBL1171949,CDK2,12.0,nM,NC(=O)c1nn(CC2CCNCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,7.920818753952375,403.21205842000006,6,3,2.2807999999999993,True
CHEMBL3642016,CDK6,12.0,nM,C[C@@H](O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,7.920818753952375,486.2855577080001,8,3,4.172400000000003,True
CHEMBL3642020,CDK6,12.0,nM,c1cc2c3cnc(Nc4ccc(N5CCC(NC6CC6)CC5)cn4)nc3n(C3CCCC3)c2cn1,7.920818753952375,468.2749930240001,7,2,4.954000000000004,True
CHEMBL3642015,CDK4,12.0,nM,C[C@H](O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,7.920818753952375,486.2855577080001,8,3,4.172400000000003,True
CHEMBL3639975,CDK4,12.0,nM,c1cc2c3cnc(Nc4cnc(NC5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,7.920818753952375,429.2389418640001,8,3,3.7921000000000022,True
CHEMBL260103,CDK2,12.0,nM,COc1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.920818753952375,346.07357592799997,6,3,1.1108999999999998,True
CHEMBL509406,CDK1,12.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,7.920818753952375,469.24016498800006,6,2,4.075220000000003,True
CHEMBL3641994,CDK6,12.0,nM,OCCNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,7.920818753952375,473.2651566120001,9,3,3.1789000000000014,True
CHEMBL5803114,CDK4,12.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)c(F)c4)ncc3F)cc21,7.920818753952375,484.2198441440001,7,2,4.321300000000003,True
CHEMBL3641988,CDK4,12.0,nM,CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@@H]5CCOC5)c4n3)nc2)CC1,7.920818753952375,444.238607516,8,2,3.2677000000000014,True
CHEMBL6059395,CDK9,12.0,nM,N#CCC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)c(Cl)cn2)C1,7.920818753952375,440.17275172000006,5,2,3.4619800000000023,True
CHEMBL411865,CDK2,12.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccc(O)cc4)c32)cc1,7.920818753952375,436.12052611999997,6,4,2.5931000000000006,True
CHEMBL495545,CDK4,12.0,nM,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2)CC1,7.920818753952375,386.19674270400003,7,1,2.681700000000001,True
CHEMBL99780,CDK1,12.0,nM,COc1ccc2sc3c(c2c1)NC[C@@H](C)NC3=O,7.920818753952375,262.077598688,4,2,2.4537000000000004,True
CHEMBL82767,CDK2,12.0,nM,NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.920818753952375,310.12298932,3,4,2.9103000000000003,True
CHEMBL4211162,CDK4,12.1,nM,CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)cn3)nn2)CC1,7.91721462968355,506.2717994640001,7,1,4.936920000000004,True
CHEMBL5976713,CDK4,12.1,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC[N+](C)(C)[O-])C5)ncc3F)cc2n1C1CC1,7.91721462968355,520.2510640200001,7,1,4.485720000000003,True
CHEMBL5836560,CDK4,12.1,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CC[N+]([O-])(CC[N+](C)(C)[O-])C5)ncc3F)cc2n1C1CC1,7.91721462968355,536.2459786400001,7,1,4.498320000000004,True
CHEMBL3698726,CDK6,12.4,nM,c1cc2c3cnc(Nc4ccc(NC5CCNCC5)nn4)nc3n(C3CCCC3)c2cn1,7.906578314837764,429.2389418640001,8,3,3.7921000000000022,True
CHEMBL5935222,CDK6,12.4,nM,COC(=O)CN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,7.906578314837764,507.2194295440001,8,1,4.3305200000000035,True
CHEMBL5953872,CDK6,12.4,nM,COC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,7.906578314837764,493.2037794800001,7,1,4.923920000000003,True
CHEMBL1081263,CDK2,12.4,nM,N[C@H](CNc1ncc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,7.906578314837764,428.12825226800004,5,2,5.359000000000003,True
CHEMBL103115,CDK2,12.6,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1,7.899629454882437,348.0692394960001,5,4,2.3124000000000002,True
CHEMBL4211828,CDK6,12.7,nM,CC(C)N1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)CC6)n3)nc2)CC1,7.896196279044043,518.2717994640001,7,1,4.943300000000004,True
CHEMBL5953254,CDK6,12.9,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCP(=O)(O)O)C5)ncc3F)cc2n1C(C)(C)C,7.889410289700751,614.269430114,8,3,4.441120000000004,True
CHEMBL148580,CDK2,13.0,nM,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)CN4CCN(C(=N)N)CC4)cccc2-3)cc1,7.886056647693163,459.2018876600001,6,4,1.7462699999999998,True
CHEMBL401064,CDK1,13.0,nM,CC(C)NCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,7.886056647693163,433.20149373600003,5,3,5.214400000000003,True
CHEMBL3237448,CDK6,13.0,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2nn1,7.886056647693163,415.2232918000001,8,2,3.0378000000000007,True
CHEMBL3298309,CDK2,13.0,nM,CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(F)c(F)c1,7.886056647693163,405.19763148000004,5,3,2.7665000000000015,True
CHEMBL3298984,CDK2,13.0,nM,C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(F)c1,7.886056647693163,433.16808094000004,5,2,3.688900000000003,True
CHEMBL3698638,CDK4,13.0,nM,CN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,7.886056647693163,428.243692896,7,1,3.985000000000003,True
CHEMBL3702210,CDK6,13.0,nM,CNC1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1,7.886056647693163,460.24992114800006,7,2,4.560500000000004,True
CHEMBL4212532,CDK9,13.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C(C)C,7.886056647693163,520.2510640200001,7,1,4.245720000000003,True
CHEMBL3668378,CDK9,13.0,nM,CN1CCC(c2cc3c(-c4cccc(NCc5ccc6c(c5)OCO6)n4)ccnc3[nH]2)CC1,7.886056647693163,441.21647510400004,6,2,4.774900000000002,True
CHEMBL3691645,CDK4,13.0,nM,CN1CCCC2(C1)CN(c1ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc1)C(=O)O2,7.886056647693163,518.275386948,8,1,3.807800000000003,True
CHEMBL411490,CDK2,13.0,nM,Cc1ccc2c(c1Cl)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.886056647693163,364.03968895599996,5,3,2.0641199999999995,True
CHEMBL3905696,CDK4,13.0,nM,COCCCNCC(=O)N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1,7.886056647693163,576.3172517600001,10,2,2.8309200000000008,True
CHEMBL1964258,CDK2,13.0,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(CS(=O)(=O)NCCO)cc1,7.886056647693163,430.07694705599994,7,4,2.1131,True
CHEMBL515839,CDK2,13.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C,7.886056647693163,441.18346072400004,7,1,3.9257200000000028,True
CHEMBL2012403,CDK1,13.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4CC[C@H]5CCC[C@H]54)c3n2)cc1C(N)=O,7.886056647693163,365.196408356,5,2,2.7584999999999997,True
CHEMBL272833,CDK2,13.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]ncc4c32)cc1,7.886056647693163,356.06915924400005,6,4,0.9785999999999999,True
CHEMBL5181709,CDK9,13.0,nM,Cc1nc2ccc(-c3ccnc4[nH]c(C5CCN(CC(=O)N(C)C)CC5)cc34)cc2n1C(C)C,7.886056647693163,458.279409708,4,1,4.736520000000004,True
CHEMBL212049,CDK4,13.0,nM,Cc1cnc(OC2CCCCC2)nc1-c1cnc(Nc2ccccn2)s1,7.886056647693163,367.14668129200004,7,1,4.758620000000003,True
CHEMBL5946157,CDK6,13.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(S(N)(=O)=O)cc4)ncc3F)cc21,7.886056647693163,461.133316972,7,2,3.420000000000001,True
CHEMBL3698651,CDK6,13.0,nM,Fc1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)cc1,7.886056647693163,440.1873208920001,7,2,3.6560000000000024,True
CHEMBL3702125,CDK4,13.0,nM,O=C(c1ccc(Nc2ncc3c4ccnc(O)c4n(C4CCCC4)c3n2)nc1)N1CCNCC1,7.886056647693163,458.2178720720001,8,3,2.9842000000000004,True
CHEMBL5267773,CDK2,13.0,nM,Cc1c(C(=O)NCCc2ccc(N3CCCC3C)cc2)[nH]c2ccc(Cl)cc12,7.886056647693163,395.176440132,2,2,5.090920000000004,True
CHEMBL5939007,CDK6,13.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)c(F)c4)ncc3Cl)cc21,7.886056647693163,500.1902936040001,7,2,4.835600000000004,True
CHEMBL3702197,CDK6,13.0,nM,OCCCNc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nn1,7.886056647693163,404.20730738800006,8,3,3.422500000000001,True
CHEMBL3642009,CDK6,13.0,nM,OCCCNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,7.886056647693163,487.28080667600017,9,3,3.5690000000000017,True
CHEMBL1189501,CDK4,13.0,nM,CN1CCOc2cccc3nc(O)c(nc23)-c2cccc3c(O)n(nc23)CC1,7.886056647693163,377.148789468,7,2,2.3819,True
CHEMBL3673520,CDK9,13.0,nM,CN1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,7.886056647693163,417.19648860800004,5,1,4.547200000000003,True
CHEMBL3702100,CDK4,13.0,nM,CN(CCO)C1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1,7.886056647693163,504.27613589600014,8,2,4.265200000000003,True
CHEMBL3641990,CDK4,13.0,nM,CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCC5)c4n3)nn2)CC1,7.886056647693163,429.2389418640001,8,2,3.426300000000002,True
CHEMBL3641992,CDK4,13.0,nM,C[C@H](CO)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,7.886056647693163,486.2855577080001,8,3,4.172400000000003,True
CHEMBL5957447,CDK9,13.0,nM,O=C(Nc1cc(-c2ccc3ncn(CCc4cccc(F)c4)c3c2)c(Cl)cn1)[C@@H]1CCCNC1,7.886056647693163,477.17316632000006,4,2,5.0716000000000045,True
CHEMBL3642007,CDK4,13.0,nM,O[C@@H]1CCCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,7.886056647693163,513.2964567400002,9,2,4.053700000000004,True
CHEMBL3702206,CDK4,13.0,nM,CC1CN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nn2)CC(C)N1,7.886056647693163,442.2593429600001,7,2,4.419800000000002,True
CHEMBL5945809,CDK6,13.0,nM,COc1cc(Nc2ncc(F)c(-c3cc(F)c4c(c3)N(C(C)C)CCO4)n2)ccc1N1CCNCC1,7.886056647693163,496.23983064000004,8,2,4.190800000000003,True
CHEMBL5277376,CDK6,13.0,nM,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C/C=C/C(F)(F)F)CC4)cn3)nc2n(C2CCCC2)c1=O,7.886056647693163,555.2569579240001,8,1,4.796720000000004,True
CHEMBL3641998,CDK6,13.0,nM,C[C@@H](CO)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,7.886056647693163,487.28080667600017,9,3,3.567400000000002,True
CHEMBL409104,CDK2,13.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(Oc4ccccc4)c32)cc1,7.886056647693163,408.08922599199997,6,3,2.8946000000000014,True
CHEMBL6165283,CDK6,13.0,nM,CC(=O)N1CCC2(CC1)CC(=O)c1ccc(-c3nc(Nc4ccc(N5CCN(C6COC6)CC5)cn4)ncc3F)cc1O2,7.886056647693163,587.2656307880001,10,1,3.288400000000002,True
CHEMBL3698667,CDK4,13.0,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(CC3CCCCC3)c2cn1,7.886056647693163,442.25934296,7,2,4.108000000000003,True
CHEMBL3648073,CDK1,13.0,nM,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,7.886056647693163,414.03612356800005,7,3,3.166270000000001,True
CHEMBL5863217,CDK4,13.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C(=O)N5CCC(O)CC5)cn4)ncc3F)cc21,7.886056647693163,510.219095196,8,2,3.7645000000000026,True
